zpid,streetAddress,zipcode,price,bathrooms,bedrooms,livingArea,homeType,lotAreaValue
308927773,11087 SW Carriage Hill Ln,34987,415000.0,2.0,2.0,1508.0,SINGLE_FAMILY,4817.736
337760559,12301 Rimini Way,34987,361140.0,2.0,2.0,1614.0,SINGLE_FAMILY,5009.0
2056338025,45 Mariposa Ln,34952,119900.0,2.0,2.0,1224.0,MANUFACTURED,0.0
2056959684,608 NE Waters Edge Ln #2202,34983,335532.0,3.0,3.0,1690.0,TOWNHOUSE,1742.0
2057960211,10215 Orana Dr,34987,591190.0,3.0,4.0,2750.0,SINGLE_FAMILY,9319.0
2058112774,4002 SW Savona Blvd,34953,386165.0,2.0,4.0,1828.0,SINGLE_FAMILY,10454.0
2059999843,2325 SE Tavares Dr #4704,34952,345495.0,3.0,3.0,1666.0,SINGLE_FAMILY,2614.0
2060434845,637 NE Waters Edge Ln #1601,34983,379995.0,3.0,4.0,2235.0,TOWNHOUSE,3920.0
2136921946,118 Camino Del Rio,34952,75000.0,2.0,2.0,1450.0,MANUFACTURED,0.0
47844730,674 SW Old Briar Ave,34953,346150.0,2.0,3.0,1320.0,SINGLE_FAMILY,0.0
47846877,5399 NW Lamoore Ln,34983,485000.0,3.0,3.0,2045.0,SINGLE_FAMILY,0.3
47857809,3193 SE Carrick Green Ct,34952,460000.0,3.0,3.0,1915.0,SINGLE_FAMILY,5810.0
66217095,2825 Three Wood Dr,34952,235000.0,2.0,2.0,1695.0,MANUFACTURED,7645.0
70407823,1019 SW Fisherman Ave,34953,410000.0,2.0,3.0,1843.0,SINGLE_FAMILY,0.0
81391262,2078 SE Wild Meadow Cir,34952,280000.0,2.0,2.0,1498.0,CONDO,1000.0
81394706,2167 SE Destin Dr,34952,285000.0,3.0,3.0,1615.0,TOWNHOUSE,2222.0
103517851,3971 SW Hablow St,34953,385000.0,2.0,4.0,1806.0,SINGLE_FAMILY,10000.0
103520514,4611 SW Albacore St,34953,438500.0,2.0,4.0,1847.0,SINGLE_FAMILY,0.0
103565314,2102 SW Ranch Ct,34953,105000.0,,,,LOT,10454.4
103587769,4058 SW Port Street Lucie Blvd,34953,389165.0,2.0,4.0,1828.0,SINGLE_FAMILY,9787.0
103602467,2101 SW Ranch Ct,34953,105000.0,,,,LOT,10454.4
103606112,1009 SW Sultan Dr,34953,103200.0,,,,LOT,0.3399908172635445
126044879,19019 SW Positano Way,34986,456000.0,2.0,3.0,1834.0,SINGLE_FAMILY,5968.0
2057824892,1902 SW Certosa Rd,34953,535000.0,3.0,4.0,2254.0,SINGLE_FAMILY,0.3
2060617123,619 NE Waters Edge Ln #2104,34983,351994.0,3.0,3.0,1992.0,TOWNHOUSE,2178.0
47810540,1215 SW Bent Pine Cv,34986,675000.0,4.0,3.0,2749.0,SINGLE_FAMILY,0.2900596877869605
47822668,417 SE Lamon Ln,34983,469000.0,2.0,3.0,1669.0,SINGLE_FAMILY,10000.0
47834329,722 NW Riverside Dr,34983,305000.0,2.0,3.0,1474.0,SINGLE_FAMILY,10000.0
47835464,358 NE Genesee Ave,34983,235000.0,0.0,3.0,1.0,SINGLE_FAMILY,10000.0
47839616,1038 SW Macao Ave,34953,465000.0,2.0,3.0,1718.0,SINGLE_FAMILY,10000.0
47850661,1997 SE Bolton Ave,34952,417500.0,3.0,4.0,2216.0,SINGLE_FAMILY,0.4800045913682277
55731687,9225 Wentworth Ln,34986,315000.0,2.0,3.0,1577.0,SINGLE_FAMILY,1742.0
66208007,308 NW Friar St,34983,390000.0,2.0,4.0,2220.0,SINGLE_FAMILY,10000.0
66208230,389 NE Surfside Ave,34983,310000.0,2.0,3.0,1614.0,SINGLE_FAMILY,0.31000918273645545
70417235,10929 SW Hartwick Dr,34987,135000.0,4.0,4.0,2487.0,SINGLE_FAMILY,8929.0
98960995,2401 SE North Lookout Blvd,34984,1650000.0,6.0,7.0,4080.0,SINGLE_FAMILY,1.1600091827364554
103516153,312 SE Majestic Ter,34983,200000.0,0.0,0.0,,LOT,10018.0
103538475,10372 SW Indian Lilac Trl,34987,359000.0,2.0,2.0,1748.0,SINGLE_FAMILY,6578.0
103544810,320 NW Dearman St,34983,90000.0,3.0,4.0,2355.0,SINGLE_FAMILY,10018.0
103561175,2393 SW Madrid Rd,34953,120000.0,0.0,0.0,,LOT,0.3899908172635445
103585318,3511 SW Dellamano St,34953,105000.0,3.0,4.0,2232.0,SINGLE_FAMILY,10000.0
103587187,5533 NW Thyer Cir,34983,110000.0,,,,SINGLE_FAMILY,10000.0
103609768,1145 SW Kapok Ave,34953,300000.0,,,,LOT,10000.0
188510165,690 NE Waters Edge Ln,34983,309000.0,3.0,2.0,1354.0,TOWNHOUSE,1742.0
337762005,13556 SW Gingerline Dr,34987,552500.0,2.0,2.0,2050.0,SINGLE_FAMILY,8737.0
,,,,,,,,
2057626730,1312 SW Calmar Ave #164,34953,471375.0,3.0,4.0,2127.0,SINGLE_FAMILY,10000.0
2066647461,448 Mulberry Way,34984,475000.0,2.0,3.0,1695.0,SINGLE_FAMILY,6098.0
47811932,458 NW Casanova Cir,34986,303000.0,2.0,2.0,1710.0,SINGLE_FAMILY,4449.0
47812107,631 NW San Remo Cir,34986,230000.0,2.0,2.0,1233.0,SINGLE_FAMILY,0.0
47817537,507 Coconut Ave E,34952,289000.0,2.0,3.0,1805.0,SINGLE_FAMILY,0.33340000000000003
47823678,1799 SW Day St,34953,435000.0,2.0,4.0,1941.0,SINGLE_FAMILY,0.3199954086317723
47825187,1692 SE Floresta Dr,34983,439900.0,2.0,3.0,2040.0,SINGLE_FAMILY,10000.0
47844170,2932 SW Massey Ln,34953,237500.0,2.0,3.0,1577.0,SINGLE_FAMILY,0.33000459136822774
47847524,2136 SE East Dunbrooke Cir,34952,190000.0,1.0,2.0,912.0,SINGLE_FAMILY,0.3
47847908,226 NE Ardsley Dr,34983,137341.0,2.0,3.0,1166.0,SINGLE_FAMILY,0.2699954086317723
,,,,,,,,
47853177,3374 Columbrina Cir,34952,305000.0,2.0,2.0,1515.0,MANUFACTURED,6290.0
47856691,2510 SE Anchorage Cv APT F-1,34952,237000.0,,,1018.0,CONDO,1000.0
66210886,5261 NW Milner Dr,34983,639000.0,3.0,3.0,2293.0,SINGLE_FAMILY,0.4686868686868687
70412450,177 NW Magnolia Lakes Blvd,34986,740000.0,5.0,5.0,3575.0,SINGLE_FAMILY,9104.0
70417999,550 SE Penn Ave,34984,428000.0,2.0,4.0,2110.0,SINGLE_FAMILY,0.0
70418168,2825 Eagles Nest Way,34952,169000.0,2.0,3.0,1560.0,MANUFACTURED,5966.0
82618603,10042 SW Chadwick Dr,34987,311000.0,2.0,2.0,1532.0,SINGLE_FAMILY,5662.0
103551175,5959 NW Baynard Dr,34986,413900.0,,,,LOT,9874.0
103574859,301 SW Lacroix Ave,34953,440000.0,,,,SINGLE_FAMILY,10454.0
103600893,1926 SW Beard St,34953,107500.0,,,,LOT,10000.0
103606211,4403 SW Bonney St,34953,388165.0,2.0,4.0,1828.0,SINGLE_FAMILY,0.26000918273645546
103606679,2300 SW Pamona St,34953,100000.0,,,,SINGLE_FAMILY,0.28999081726354453
125976348,223 SE Courances Dr,34984,422800.0,2.0,3.0,2125.0,SINGLE_FAMILY,8276.0
,,,,,,,,
,,,,,,,,
2063619586,5517 NW Thyer Cir,34953,110000.0,,,,LOT,0.0
47824253,992 SW Janette Ave,34953,270000.0,2.0,2.0,912.0,SINGLE_FAMILY,10000.0
47824649,1800 SW Cameo Blvd,34953,230000.0,2.0,3.0,1056.0,SINGLE_FAMILY,10454.0
47825345,972 SE THORNHILL DR,34983,439900.0,2.0,4.0,2926.0,SINGLE_FAMILY,
47825666,1933 SE Franciscan St,34983,441000.0,2.0,3.0,1518.0,SINGLE_FAMILY,10000.0
47843584,2749 SE Mariposa Ave,34952,340000.0,2.0,2.0,1242.0,SINGLE_FAMILY,0.0
47850606,2622 SE Emmett Rd,34952,550000.0,3.0,3.0,2585.0,SINGLE_FAMILY,0.6199954086317723
47850696,2417 SE Elston St,34952,599900.0,2.0,3.0,1863.0,SINGLE_FAMILY,0.5
47853201,8490 Schefflera Ct,34952,170000.0,2.0,2.0,1514.0,MANUFACTURED,5492.916
47853843,674 SE Hidden River Dr,34983,550001.0,3.0,4.0,2919.0,SINGLE_FAMILY,0.45
54858931,3804 Fetterbush Ct,34952,89000.0,2.0,2.0,1238.0,MANUFACTURED,7838.0
62004582,3053 Five Iron Dr,34952,180000.0,2.0,2.0,1247.0,MANUFACTURED,6400.0
66222129,3060 Eagles Nest Way,34952,110000.0,2.0,2.0,1080.0,MANUFACTURED,6011.28
66222162,2341 SE Tavares Dr,34952,360100.0,3.0,3.0,1666.0,SINGLE_FAMILY,2614.0
70407685,3117 SW Collings Dr,34953,450000.0,3.0,4.0,2390.0,SINGLE_FAMILY,10454.0
70413222,1597 SW Bellevue Ave,34953,348000.0,2.0,3.0,1350.0,SINGLE_FAMILY,10000.0
70417986,1228 SW Thomas Ct,34953,403000.0,2.0,4.0,1690.0,SINGLE_FAMILY,10000.0
70418271,2107 SW Newport Isles Blvd,34953,420000.0,3.0,4.0,1938.0,SINGLE_FAMILY,6729.0
81394103,673 SE Ron Rico Ter,34983,390000.0,2.0,3.0,1735.0,SINGLE_FAMILY,10000.0
90164143,188 SW Sea Lion Rd,34953,370000.0,2.0,3.0,1318.0,SINGLE_FAMILY,10000.0
90164908,11968 SW Aventino Dr,34987,949900.0,4.0,6.0,3726.0,SINGLE_FAMILY,0.325
98969043,117 SE San Fratello,34984,320000.0,,,,LOT,0.31000918273645545
103517423,5828 NW Cullom Cir,34986,97000.0,,,,LOT,10000.0
103517954,2825 SE Pace Dr,34984,97500.0,,,,SINGLE_FAMILY,10000.0
103552305,340 SW Film Ave,34953,500000.0,3.0,4.0,2388.0,SINGLE_FAMILY,10454.0
103592498,5800 NW Wesley Rd,34986,116000.0,,,,LOT,10286.0
103596758,18003 Bridle Way,34987,965000.0,2.0,4.0,2462.0,SINGLE_FAMILY,5.2399908172635445
188510593,5485 NW Pine Trail Cir,34983,380000.0,2.0,3.0,1365.0,SINGLE_FAMILY,4791.6
308929520,12829 SW Vermillion Cir,34987,383500.0,2.0,2.0,1579.0,SINGLE_FAMILY,4860.0
2059041555,13346 SW Vermillion Cir,34987,471325.0,2.0,2.0,1943.0,SINGLE_FAMILY,0.0
103529859,298 SW Kestor Dr,34953,100000.0,,,,LOT,0.27
47810758,411 SW Magnolia Cv,34986,469000.0,2.0,4.0,2278.0,SINGLE_FAMILY,0.2539
47812099,647 NW San Remo Cir,34986,245000.0,2.0,2.0,1233.0,SINGLE_FAMILY,1834.0
47819356,1125 SE Airoso Blvd,34983,308000.0,2.0,3.0,1304.0,SINGLE_FAMILY,10000.0
47819576,1241 SE Nancy Ln,34983,325000.0,2.0,3.0,1386.0,SINGLE_FAMILY,10000.0
47820789,1297 SE Floresta Dr,34983,365000.0,2.0,3.0,1487.0,SINGLE_FAMILY,0.25
47827038,249 SE Volkerts Ter,34983,324900.0,2.0,3.0,1118.0,SINGLE_FAMILY,10000.0
47828000,414 SE Whitmore Dr,34984,369900.0,2.0,3.0,1711.0,SINGLE_FAMILY,10000.0
47846644,5532 NW Cordrey St,34986,235000.0,2.0,3.0,1528.0,SINGLE_FAMILY,125.0
47847404,1508 SE Collette Cir,34952,264000.0,2.0,2.0,987.0,SINGLE_FAMILY,0.26000918273645546
47848891,2948 SE Treasure Island Rd,34952,305000.0,2.0,3.0,1272.0,SINGLE_FAMILY,9881.0
47850118,1486 SE Grapeland Ave,34952,360000.0,2.0,3.0,1443.0,SINGLE_FAMILY,10000.0
47851399,1951 SE Westmoreland Blvd,34952,415000.0,2.0,3.0,1784.0,SINGLE_FAMILY,0.5509641873278237
47852923,3225 Columbrina Cir,34952,299900.0,2.0,3.0,1728.0,MANUFACTURED,4890.0
54857861,686 SW Treasure Cv,34986,383000.0,2.0,2.0,1696.0,SINGLE_FAMILY,7554.0
66207594,1002 SW McComkle Ave,34953,405000.0,2.0,3.0,1952.0,SINGLE_FAMILY,10000.0
66208504,2412 SE Alfonso Ave,34952,329500.0,2.0,4.0,2236.0,SINGLE_FAMILY,10000.0
66216427,675 NE Little Kayak Point,34983,380000.0,2.0,4.0,1968.0,SINGLE_FAMILY,8712.0
66219386,341 SW Coconut Key Way,34986,348000.0,2.0,3.0,1552.0,SINGLE_FAMILY,4792.0
66219434,761 SW General Patton Ter,34953,345000.0,2.0,3.0,1529.0,SINGLE_FAMILY,0.0
70417919,158 SW Peacock Blvd APT 30-107,34986,248000.0,2.0,2.0,1141.0,CONDO,1000.0
81388503,2849 SE Ironton Ave,34952,367000.0,2.0,3.0,1410.0,SINGLE_FAMILY,10000.0
81398888,2214 SW Marshfield Ct,34953,325000.0,3.0,3.0,1820.0,TOWNHOUSE,2788.0
103517767,643 NW Riverside Dr,34983,399165.0,2.0,4.0,1828.0,SINGLE_FAMILY,10000.0
103520276,566 SW College Park Rd,34953,505000.0,3.0,5.0,2348.0,SINGLE_FAMILY,10454.0
103526718,1241 SW Bargello Ave,34953,100000.0,,,,SINGLE_FAMILY,10000.0
103539565,1542 SW Medley Ln,34953,485000.0,3.0,4.0,2127.0,SINGLE_FAMILY,10000.0
103540728,1585 SW Merchant Ln,34953,475000.0,3.0,4.0,2209.0,SINGLE_FAMILY,10000.0
103544048,361 SE Fallon Dr,34983,370000.0,2.0,4.0,1414.0,SINGLE_FAMILY,10000.0
103546680,2034 SW Tropical Ter,34953,435000.0,2.0,4.0,1840.0,SINGLE_FAMILY,0.26000918273645546
103551875,3202 SW Regatta St,34953,455000.0,3.0,4.0,2148.0,SINGLE_FAMILY,10454.0
103562664,4214 SW Savona Blvd,34953,101000.0,,,,SINGLE_FAMILY,10018.0
103582483,1226 SW Kalevala Dr,34953,403165.0,2.0,4.0,1828.0,SINGLE_FAMILY,10454.0
103591630,4373 SW Jarmer Rd,34953,499990.0,4.0,4.0,2223.0,SINGLE_FAMILY,0.25
103593328,1612 SW Angelico Ln,34984,105000.0,0.0,,,LOT,10000.0
103594404,1737 SW Bradway Ln,34953,453220.0,3.0,4.0,2554.0,SINGLE_FAMILY,0.2699954086317723
103595085,3902 SW Halcomb St,34953,460000.0,2.0,3.0,2061.0,SINGLE_FAMILY,0.28000459136822775
103605537,3098 SW Savona Blvd,34953,386165.0,2.0,4.0,1828.0,SINGLE_FAMILY,10000.0
103606932,132 SW Dalton Cir,34953,117000.0,,,,LOT,0.28000459136822775
103608002,541 SW Nadell Ct,34953,90000.0,,,,SINGLE_FAMILY,0.5399908172635446
188510522,655 NE Waters Edge Ln,34983,346700.0,0.0,3.0,1992.0,LOT,2178.0
188510559,638 NE Waters Edge Ln,34983,350000.0,3.0,3.0,2232.0,TOWNHOUSE,2614.0
188510560,644 NE Waters Edge Ln,34983,404900.0,0.0,,,LOT,3920.0
251240328,11928 SW Bristol Bay Dr,34987,666900.0,3.0,2.0,2358.0,SINGLE_FAMILY,7231.0
,,,,,,,,
326172532,13555 SW Green Delta Rd,34987,640000.0,3.0,4.0,2358.0,SINGLE_FAMILY,6839.0
337760214,12240 Nettuno Way,34987,350000.0,2.0,3.0,1504.0,SINGLE_FAMILY,5009.0
338683055,1862 SW Certosa Rd,34953,478000.0,3.0,4.0,2127.0,SINGLE_FAMILY,10018.0
2057549105,18003 Bridle Way,34987,965000.0,2.0,4.0,2462.0,SINGLE_FAMILY,5.2399908172635445
2058940612,9387 SW Pinnacle Pl N,34987,698222.0,3.0,2.0,2241.0,SINGLE_FAMILY,0.26000918273645546
2060412094,4090 SW Darwin Blvd,34953,440000.0,2.0,3.0,1567.0,SINGLE_FAMILY,10454.0
2067235077,8048 Long Dr,34952,192500.0,2.0,2.0,1502.0,MANUFACTURED,6400.0
2083080557,4252 Sw Darien Street,34953,106000.0,,,,LOT,0.28999081726354453
47818832,844 SE Festivo Ct,34983,220200.0,2.0,3.0,990.0,SINGLE_FAMILY,10018.0
47820732,784 SE Atlantus Ave,34983,80000.0,2.0,3.0,1484.0,SINGLE_FAMILY,10000.0
47833725,599 SE Euclid Ln,34983,443000.0,2.0,3.0,1590.0,SINGLE_FAMILY,0.3199954086317723
47834308,572 NW Floresta Dr,34983,420000.0,2.0,3.0,1566.0,SINGLE_FAMILY,0.0
47835493,786 NE Jordan Ter,34983,420000.0,2.0,3.0,2239.0,SINGLE_FAMILY,10000.0
47839007,1716 SW Nantucket Ave,34953,405000.0,2.0,3.0,1943.0,SINGLE_FAMILY,0.3373507805325987
47842204,3304 SE West Snow Rd,34984,330000.0,2.0,3.0,2006.0,SINGLE_FAMILY,0.3
47846119,6163 NW Gatun Dr,34986,380000.0,2.0,3.0,2006.0,SINGLE_FAMILY,10019.0
47848038,221 NE Faring Ave,34983,315000.0,2.0,2.0,1358.0,SINGLE_FAMILY,9838.0
47850729,2409 SE Delano Rd,34952,375000.0,2.0,3.0,2112.0,SINGLE_FAMILY,0.4300045913682277
54859037,7841 Meadowlark Ln,34952,170000.0,2.0,3.0,1475.0,MANUFACTURED,6693.0
103519614,2250 SE Genoa St,34952,310000.0,2.0,2.0,1239.0,SINGLE_FAMILY,10000.0
103521606,1592 SW Import Dr,34953,215000.0,,,,LOT,0.4800045913682277
103523132,842 SE Seahouse Dr,34983,100000.0,,,,SINGLE_FAMILY,10000.0
103523205,5857 NW Zenith Dr,34986,120000.0,,,,LOT,0.25126262626262624
103528375,581 SW Comet Ter,34953,100000.0,0.0,0.0,,LOT,10206.0
103545226,6217 NW Duke Cir,34983,103000.0,,,,LOT,10125.0
103554619,1874 SW Penrose Ave,34953,375000.0,2.0,3.0,1427.0,SINGLE_FAMILY,10454.0
103565456,501 SW Colleen Ave,34983,101000.0,,,,SINGLE_FAMILY,0.32998163452708906
103570122,4252 SW Darwin Blvd,34953,106000.0,,,,SINGLE_FAMILY,0.28999081726354453
103604519,414 NW Airoso Blvd,34983,98000.0,,,,LOT,10019.0
117598907,12138 SW Bennington Cir,34987,645000.0,4.0,4.0,2886.0,SINGLE_FAMILY,7992.0
337760210,12277 Rimini Way,34987,369140.0,2.0,2.0,1614.0,SINGLE_FAMILY,5009.0
337761521,9405 Serapis Way,34987,421900.0,2.0,4.0,2151.0,SINGLE_FAMILY,6273.0
2057133944,2510 SE Anchorage Cove F 1,34952,237000.0,2.0,2.0,1018.0,CONDO,1000.0
,,,,,,,,
47827460,1705 SE Aires Ln,34984,290000.0,2.0,3.0,1786.0,SINGLE_FAMILY,10000.0
47832376,3811 SW Janiga St,34953,322500.0,2.0,2.0,964.0,SINGLE_FAMILY,10454.0
47833722,567 SE Euclid Ln,34983,395000.0,3.0,3.0,1809.0,SINGLE_FAMILY,10000.0
47837378,1515 SE Mariana Rd,34952,290000.0,2.0,3.0,1471.0,SINGLE_FAMILY,0.28999081726354453
47851345,2837 SE Pine Valley St,34952,410000.0,2.0,3.0,2094.0,SINGLE_FAMILY,0.3199954086317723
61096115,440 Natalie Dr,34952,161000.0,2.0,2.0,972.0,MANUFACTURED,1952.0
81399041,1209 SW Emerald Ave,34953,395000.0,2.0,4.0,1918.0,SINGLE_FAMILY,10000.0
81409451,498 SW Laconic Ave,34953,385500.0,2.0,3.0,1739.0,SINGLE_FAMILY,10454.0
97858109,4174 SW Macad St,34953,450900.0,,,,SINGLE_FAMILY,10000.0
99368093,941 SW Jacqueline Ave,34953,100000.0,,,,SINGLE_FAMILY,10000.0
103522097,2311 SW Altara St,34953,97000.0,0.0,,,LOT,0.2699954086317723
103533083,1218 SW Albenga Ave,34953,100000.0,,,,SINGLE_FAMILY,10000.0
103540504,5394 NW Rugby Dr,34983,95000.0,,,,SINGLE_FAMILY,10454.0
103545034,2219 SE Lucaya St,34952,91000.0,,,,SINGLE_FAMILY,10000.0
103553135,1402 SW Iffla Ave,34953,98000.0,,,,SINGLE_FAMILY,0.32998163452708906
103561594,422 SW Ukana Ct,34953,95000.0,,,,SINGLE_FAMILY,0.35
103576213,1985 SW Beauregard St,34953,96000.0,,,,SINGLE_FAMILY,0.2599862258953168
103583191,2286 SW Almansa Ave,34953,98000.0,,,,SINGLE_FAMILY,0.3099862258953168
103596721,4502 SW Paley Rd,34953,400165.0,3.0,4.0,1916.0,SINGLE_FAMILY,10000.0
103608025,329 SW Duxbury Ave,34983,90000.0,,,,SINGLE_FAMILY,10000.0
188509675,11204 SW Lake Park Dr,34987,440000.0,2.5,2.0,2039.0,SINGLE_FAMILY,6274.0
251239752,12820 SW Aureolian Ln,34987,579990.0,2.0,3.0,2175.0,SINGLE_FAMILY,9017.0
251240582,10075 SW Coral Tree Cir,34987,446000.0,2.0,2.0,1992.0,SINGLE_FAMILY,7405.0
337761192,12236 Rimini Way,34987,370000.0,2.0,2.0,1614.0,SINGLE_FAMILY,4792.0
337761195,12290 Rimini Way,34987,355000.0,2.0,3.0,1504.0,SINGLE_FAMILY,4792.0
2057214073,672 NE Waters Edge Ln #1505,34983,315723.0,3.0,3.0,1690.0,TOWNHOUSE,1742.0
2058062984,629 NW Riverside Dr,34983,400165.0,2.0,4.0,1828.0,SINGLE_FAMILY,10000.0
47819000,124 NE Lobster Rd,34983,283000.0,1.0,2.0,1164.0,SINGLE_FAMILY,8360.0
47824936,641 SE Damask Ave,34983,360000.0,2.0,2.0,1364.0,SINGLE_FAMILY,10000.0
47827612,1631 SE Sandia Dr,34983,260000.0,2.0,3.0,1452.0,SINGLE_FAMILY,10000.0
47832602,3555 SW Masilunas St,34953,392500.0,2.0,3.0,1383.0,SINGLE_FAMILY,10454.0
47843125,2210 SE Heathwood Cir,34952,350000.0,2.0,3.0,1183.0,SINGLE_FAMILY,0.26000918273645546
47844819,409 SW Eastport Cir,34953,300000.0,2.0,3.0,1176.0,SINGLE_FAMILY,10000.0
47845265,5437 NW Edgewater Ave,34983,200000.0,2.0,3.0,1528.0,SINGLE_FAMILY,10000.0
47847797,374 NE Jonquil St,34983,305000.0,2.0,3.0,1389.0,SINGLE_FAMILY,8799.12
47851862,1911 SE Oxmoor Ter,34952,299000.0,2.0,3.0,1320.0,SINGLE_FAMILY,10000.0
47853156,3327 Columbrina Cir,34952,234900.0,2.0,2.0,1119.0,MANUFACTURED,4787.0
,,,,,,,,
54859114,3804 Sandlace Ct,34952,208000.0,2.0,3.0,2003.0,MANUFACTURED,6209.0
66217099,8048 Long Drive Dr,34952,263500.0,2.0,2.0,1502.0,MANUFACTURED,6534.0
81403453,2155 SE Casselberry Dr,34952,2200.0,2.5,3.0,1582.0,SINGLE_FAMILY,2614.0
81410599,1331 SW Sudder Ave,34953,365000.0,2.0,3.0,1477.0,SINGLE_FAMILY,10000.0
82618405,9939 SW Chadwick Dr,34987,335000.0,2.0,3.0,1513.0,SINGLE_FAMILY,6098.0
103520081,188 SW Gettysburg Dr,34953,155000.0,,,,LOT,0.5
103545775,3874 SW Kocerik St,34953,309990.0,2.0,2.0,1239.0,SINGLE_FAMILY,9892.0
103562229,SW Greenan Ln,34953,388000.0,2.0,4.0,1806.0,SINGLE_FAMILY,0.25
103568062,2902 SW Moody Ter,34953,110000.0,,,,LOT,0.3
103578943,4026 SW McCandless St,34953,137000.0,3.0,4.0,3200.0,SINGLE_FAMILY,10454.0
103587891,1130 SW Del Rio Blvd,34953,95000.0,,,,SINGLE_FAMILY,10454.0
103589220,4525 SW Tabor St,34953,353900.0,2.0,3.0,,SINGLE_FAMILY,10625.0
188509829,11026 SW Winding Lakes Cir,34987,365000.0,2.0,2.0,1565.0,SINGLE_FAMILY,4073.0
251239668,12896 SW Gingerline Dr,34987,450000.0,2.0,2.0,1579.0,SINGLE_FAMILY,5445.0
251240485,10644 SW Sunray St,34987,585000.0,2.0,2.0,1841.0,SINGLE_FAMILY,6055.0
,,,,,,,,
